latitude,longitude
39.375,156.925867
-24.543167,56.25
6.328125,3.477183
11.25,70.900833
-9.84375,80.16165
14.427167,-129.375
0.0,167.790833
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
-0.518567,-170.15625
75.767342,42.1875
68.90625,40.858933
66.945252,0.0
58.825517,156.09375
-39.375,156.27325
34.453125,-132.887707
28.125,178.195667
29.53125,-150.581248
22.5,-155.299
59.454933,-164.53125
36.5625,-143.518165
-22.5,-41.501833
-33.75,151.521
19.52262,-133.59375
16.397,165.9375
-23.90625,154.2653
-22.5,-41.502
5.849253,80.15625
-42.1875,175.030667
-35.15625,20.025283
-24.154667,-45.0
0.0,-178.999333
0.0,170.997167
0.0,165.567333
0.0,165.318333
62.762833,-50.625
0.0,-151.459883
19.314533,-105.46875
5.625,80.1865
-36.075667,-73.125
-19.367933,5.625
31.937667,137.8125
-32.34375,70.354
12.65625,143.298817
3.101867,171.5625
2.8125,177.710817
-52.734375,76.775303
11.25,-16.972007
-57.09115,-67.5
4.21875,8.043413
-23.90625,-70.762433
3.515625,-10.835257
60.431,-47.8125
-6.165667,11.25
54.22725,-174.375
-22.393,-36.5625
-27.421875,41.175977
4.21875,8.038517
-18.049167,11.25
-6.164,11.25
-6.163667,11.25
-6.1695,11.25
7.818817,-54.84375
-0.914,-95.625
4.21875,-8.332535
-45.0,113.364133
7.688667,-14.0625
9.140625,66.211468
12.65625,149.50255
46.3075,151.875
-29.53125,153.750972
-30.2935,171.5625
-4.630433,133.59375
-30.9375,16.507167
0.0,167.792167
-20.214667,-30.9375
-36.5625,-73.03
0.0,-88.5265
0.0,-176.632833
0.0,167.1935
0.0,165.575833
0.0,165.556167
0.0,165.302167
4.21875,7.397867
-6.558693,-18.28125
45.0,-143.9185
50.252333,163.125
21.3325,-157.5
49.554167,-64.6875
-28.125,38.956
33.75,171.061063
71.015625,20.80601
0.0,106.622873
-22.5,-41.501833
39.375,142.21725
-14.0625,73.398
25.695183,-42.1875
54.84375,-166.028083
-39.375,4.855333
-11.25,-129.164667
-1.793633,163.125
-51.573,-63.28125
-23.687,14.0625
-16.875,51.500702
-46.448163,-61.875
1.134267,-122.34375
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
75.234375,33.910547
71.5284,30.9375
0.70744,129.375
-32.432,-84.375
-17.5945,146.25
-45.0,57.563533
-31.332033,35.15625
5.731667,84.375
-29.53125,-46.32055
-35.15625,20.721017
-17.7665,115.3125
-11.25,141.516417
37.327117,-70.3125
-30.5965,-8.4375
0.817833,149.0625
0.0,167.790667
-22.5,-40.573333
-22.5,-41.284833
-32.867683,-71.71875
-20.581367,116.71875
24.6475,59.0625
-22.5,-40.445167
2.109375,-84.0844
0.0,-176.621
0.0,165.5635
0.0,165.3135
55.8115,165.9375
-33.75,173.407
-9.84375,9.35915
-4.21875,-7.11215
-43.163467,-57.65625
-51.073957,-57.65625
-6.675217,82.96875
-30.9375,114.929333
-35.15625,20.719117
-6.165667,11.25
-6.163833,11.25
-16.924833,175.78125
-0.164667,8.4375
4.21875,-9.3613
39.375,-74.41225
32.553667,-118.125
11.25,74.818433
11.615317,-78.75
-11.953125,154.588457
4.21875,8.04551
-45.0,57.563533
-67.5,36.764667
43.59375,-165.812502
3.475167,81.5625
-22.918817,61.875
18.707585,-21.09375
-30.5249,30.9375
73.125,-91.088367
49.921875,-47.20025
-4.974283,11.25
0.0,5.3925
-50.625,-54.874333
-33.75,151.540833
48.015183,-149.0625
47.8125,157.102817
25.3125,-22.000083
-7.65,0.0
-47.109375,-60.759935
31.05235,-167.34375
-17.646833,146.25
-2.8125,131.597083
-0.041333,63.28125
1.40625,-4.441333
33.75,-118.218667
44.147333,-174.375
0.0,167.791833
-34.595433,23.90625
46.40625,159.180567
-6.165667,11.25
13.26685,-165.9375
-13.320333,75.9375
-33.033,30.9375
-14.0625,-130.835
-11.806333,-123.75
-11.775667,-123.75
-16.875,4.405333
-38.464067,30.9375
61.615333,-177.1875
61.731367,-178.59375
-47.8125,-61.038
-56.25,-66.756833
-51.21045,-57.65625
53.4375,143.591667
-28.125,113.870833
-16.875,-151.626667
-35.15625,-4.054967
-11.25,41.2077
-35.15625,116.020467
0.0,-178.590667
0.0,165.571667
45.0,-53.912
19.6875,-92.087468
5.977167,-11.25
22.802833,144.84375
-19.6875,150.447983
0.0,148.514283
-35.15625,-55.267382
-22.63,151.875
-20.785983,112.5
-2.8125,-36.041767
-16.778,42.1875
6.139633,81.5625
53.4375,-155.875817
-18.28125,150.9421
-33.671733,151.875
5.789633,80.15625
7.693667,143.4375
8.4375,-20.761333
-35.15625,20.711183
-32.15755,113.90625
0.0,-153.999533
-10.777667,115.3125
-30.9375,-28.95
-2.8125,143.43635
-23.902383,151.875
6.328125,3.34845
-29.53125,44.959445
-22.5,52.4055
0.0,167.791667
-17.64,146.25
-20.581367,116.71875
-20.581383,116.71875
12.709633,47.8125
-17.578125,73.530428
45.0,139.991667
-5.625,11.919538
0.0,-178.597
0.0,-178.9965
0.0,171.0
0.0,165.568167
-38.326183,-15.46875
2.7145,137.8125
-19.6875,113.7575
10.490283,129.375
-35.290567,64.6875
-2.8125,-152.5163
-38.671875,-56.003182
-39.375,-60.796733
8.4375,150.984467
-2.8125,-38.481
-35.1565,19.6875
-14.202283,-36.5625
0.0,-178.5915
0.0,165.570667
62.764167,-50.625
44.468717,151.875
5.625,-10.553
-29.288167,33.75
12.65625,47.6174
-29.53125,57.284217
-35.5025,135.0
14.0625,-17.991535
-6.328125,10.705555
-12.176833,-81.5625
-12.8445,73.125
-16.4947,71.71875
-26.683817,112.5
-17.379483,-75.9375
28.125,-132.3465
-19.6875,116.867083
-16.875,40.463
4.21875,8.045523
-33.75,31.247
-47.8125,-60.6385
-18.28125,153.398782
70.5185,-168.75
11.25,149.8615
49.4918,156.09375
61.875,177.336283
-45.703125,-60.157392
-11.25,-88.369333
-11.25,-125.813667
-11.803333,-123.75
-11.772667,-123.75
-25.3125,158.597833
-3.977667,168.75
-37.96875,30.021233
-15.757483,-88.59375
-46.40625,-60.414783
1.40625,145.0198
-15.115833,-75.9375
-11.25,-84.5895
0.0,170.993333
0.0,165.564333
0.0,165.315333
0.0,-151.659767
-35.906633,120.9375
14.066867,-68.90625
-52.168833,-67.5
42.890625,178.791568
59.0625,-151.918167
-34.005717,106.875
-35.15625,20.719967
-19.6875,116.66675
-16.313333,78.75
-22.5,-41.502
-13.630917,149.0625
2.8125,-17.81473
-1.184667,165.9375
-30.9375,15.713
-22.5,154.00905
37.96875,-123.194083
36.5625,-122.669833
56.25,-169.17099
20.719167,-165.9375
18.289217,-177.1875
50.625,-152.495333
-30.244833,36.5625
0.0,106.492062
-22.5,-41.501833
-33.75,3.665183
-30.9375,162.626167
-35.15625,19.389517
-33.75,2.850648
-25.3125,47.005317
-20.380833,59.0625
-33.75,151.521167
-28.125,48.216433
-17.190565,53.4375
4.21875,8.092237
-6.165667,11.25
-22.5,151.511333
-33.75,36.967017
-5.625,147.230617
2.8125,7.195
-50.5833,-80.15625
71.015625,22.8397
-21.09375,-39.76725
-6.578867,-33.75
-23.9275,-45.0
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
-51.014467,-60.46875
-46.036667,-75.9375
-54.140625,-35.64205
70.382217,-12.65625
-2.44444,-154.6875
-51.573067,-63.28125
-45.807333,-59.0625
-47.109375,-65.40861
-52.734375,-63.468605
-46.462327,-61.875
2.8125,-80.266898
-38.671875,-56.003182
-2.8125,-38.481017
12.65625,-17.9335
-6.165667,11.25
55.972433,-42.1875
27.421875,-15.355698
-18.28125,68.76745
-38.356,149.0625
11.25,-61.905833
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
64.376467,-178.59375
57.65625,154.0904
66.944332,0.0
76.640625,29.92753
58.395533,170.15625
59.0625,-176.142517
-45.0,-59.389228
-42.186167,154.6875
-11.810333,-123.75
-11.780667,-123.75
-11.551783,-113.90625
-11.25,90.75215
-12.65625,-135.621467
-1.7504,-174.375
-3.25573,-151.875
-22.990667,177.1875
-39.375,145.243667
-12.65625,129.240683
47.8125,148.444667
0.0,106.371813
-4.814688,157.5
-33.75,-52.826
-22.5,-41.502
-36.5625,24.937933
46.62485,-54.84375
-0.251567,144.84375
-29.53125,33.333733
-31.1843,153.28125
-18.28125,154.303133
-2.8125,-38.481017
-6.165667,11.25
-6.166333,11.25
-22.5,-40.637167
-45.0,102.43505
-34.453125,175.23203
5.094,-22.5
-10.823833,2.8125
-1.08,8.4375
-2.8125,-80.436833
74.371667,19.6875
67.5,1.8485
50.625,156.694667
50.625,156.180283
-22.966167,70.3125
-26.71875,46.481567
0.0,-176.624667
0.0,165.5605
0.0,165.311833
67.5,-54.052
-4.760183,-35.15625
42.1875,147.08145
0.0,-176.637333
0.0,-178.588333
0.0,165.573
-45.0,-115.993133
43.59375,161.194178
-9.259333,-78.75
45.0,-134.159833
-30.69545,40.78125
47.8125,-178.438585
-45.246367,-60.46875
-23.754667,14.0625
-50.309645,-75.9375
-6.165667,11.25
-16.875,84.086333
2.657117,-125.15625
-12.65625,40.738887
-21.432258,113.90625
-5.625,80.641618
-5.625,78.661
-33.75,28.305167
-26.442257,54.84375
50.625,157.148237
-19.862167,-70.3125
-10.546875,141.989915
4.21875,8.04551
-16.171875,152.983795
39.375,142.0587
70.520167,-168.75
-67.5,36.772333
25.3125,-115.739167
-12.65625,151.17705
-28.831767,-35.15625
45.703125,140.564187
-39.375,145.2595
-20.607887,116.71875
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
50.625,152.705068
67.500802,0.0
-35.15625,20.713333
9.84375,135.24725
0.0,106.536173
-6.646667,158.90625
-26.637283,46.40625
-22.5,-41.502
-11.2685,146.25
-2.225333,87.1875
-30.9375,34.926
-26.813,168.75
-20.581367,116.71875
-6.778333,104.0625
-11.25,-84.589167
0.0,170.994667
0.0,165.565667
0.0,165.316167
47.241333,-50.625
-29.53125,168.602688
64.6875,-52.635
-45.0,57.563517
16.875,-162.837667
67.689833,-168.75
7.6915,143.4375
52.2757,-164.53125
-14.837667,73.125
56.25,-162.614282
54.84375,-165.704202
-4.237,157.5
19.6875,-18.9065
5.625,144.786333
-33.75,27.714667
2.8125,145.869477
-52.1122,-67.5
-57.598683,-90.0
-48.515625,-65.68007
-50.625,167.232997
-54.140625,-62.931762
-52.03125,-65.529095
-41.484375,-74.59879
-25.3125,168.07445
32.92805,-165.9375
-36.507383,18.28125
-2.8125,-38.481017
25.3125,-113.961833
0.703125,68.377652
-36.5625,125.2025
-45.0,-133.21695
-5.267833,59.0625
-14.0625,172.985667
-30.9375,39.577717
-14.0625,-18.199833
-20.888295,63.28125
31.213333,-11.25
-39.375,-61.287167
43.0815,163.125
0.0,167.791333
-36.587,-73.125
0.0,-176.628667
0.0,167.201
0.0,165.579667
0.0,165.558667
0.0,165.305667
18.984375,-91.941148
29.53125,147.633783
0.0,-13.18552
-25.3125,51.309333
-19.6875,82.331955
-3.972967,151.875
-34.57965,9.84375
0.0,167.7931
47.8125,179.008667
-10.220683,-80.15625
-16.875,70.907002
-2.8125,-38.481
-6.1655,11.25
-6.166333,11.25
-22.404667,-39.375
-5.625,10.988522
-19.6875,168.221833
-30.678667,56.25
-18.28125,69.34275
-34.49725,23.90625
-33.75,16.053333
-45.0,80.540417
-14.0625,104.122833
64.6875,-13.081833
-25.3125,-42.700518
4.247962,7.03125
59.0625,-141.598533
39.375,-74.428133
-35.50125,126.5625
-21.675333,-146.25
-14.0625,74.688833
-5.625,-81.62
31.519183,-165.9375
0.0,9.233167
-6.16601,11.25
30.9375,141.999833
-8.4375,11.280167
-34.226183,33.75
-4.921875,-113.999625
52.03125,-164.84265
-15.265833,81.5625
-15.46875,97.68365
-1.184667,165.9375
13.540167,-16.875
-32.34375,152.749767
-15.845033,-177.1875
-11.046137,126.5625
16.875,42.458833
-39.375,-61.330998
-37.96875,-46.426233
-5.625,11.497167
-4.489833,11.25
-25.3125,48.1248
-32.34375,2.674435
16.875,42.459167
-30.9375,34.985433
4.396433,142.03125
-14.0625,144.396233
34.002667,174.375
0.0,148.243833
0.0,167.792
-13.545033,-36.5625
-45.0,113.367317
43.680717,-150.46875
-16.875,-136.550167
49.504633,140.625
-23.90625,12.11605
-30.9375,153.2625
-38.860667,147.65625
-19.6875,57.470833
-8.4375,81.403367
35.584,-129.375
-37.98987,-45.0
-22.5,-40.255167
56.25,-141.819833
-4.407117,146.25
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
0.0,-0.7
61.74592,174.375
-11.25,-119.667167
-11.25,-116.133333
2.653333,-135.0
28.125,161.672333
-11.809333,-123.75
-11.25,157.311
-35.081,19.6875
61.875,-60.519833
56.431067,-167.34375
-25.3125,57.440333
-11.528167,-123.75
-11.25,-129.164667
-48.459135,-75.9375
0.0,-134.9418
